From_Port_Code,To_Port_Code
CNXMN,CNNBG
CNNBG,CNXMN
CNXMN,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
ESVLC,GRPIR
GRPIR,TRIZT
TRIZT,TRAVC
TRAVC,GRPIR
GRPIR,MYPKG
ESVLC,GRPIR
GRPIR,TRIZT
TRIZT,TRAVC
TRAVC,MYPKG
CNNBG,CNXMN
CNXMN,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
CNDLC,CNNBG
CNNBG,CNTAO
CNTAO,MXESE
MXZLO,COBUN
COBUN,ECGYE
USLGB,CNNBG
CNNBG,CNNSA
THLCH,VNVUT
VNVUT,VNHPH
VNHPH,CNXMN
CNXMN,CNNBG
USLGB,CNNBG
CNNBG,CNNSA
THLCH,VNVUT
VNVUT,VNHPH
VNHPH,CNXMN
CNXMN,CNNBG
PAMIT,COCTG
COCTG,JMKIN
JMKIN,DOCAU
VNVUT,CNSHK
CNSHK,CNNBG
CNNBG,CNTAO
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
IEDUB,IEORK
BEANR,IEDUB
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
ESLPA,ESSCT
MAPTM,ESALG
MYPKG,MYPGU
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNSA,CNSHK
TWKEL,TWTXG
TWTXG,TWKHH
CNSWA,CNNSA
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
CNNBG,TWKHH
INMUN,INNSA
INMUN,INNSA
INMUN,INNSA
JPUKB,JPNGO
JPNGO,JPYOK
JPYOK,CNXMN
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNCGU,CNTAG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNZJG,CNNTG
CNTOL,CNHFE
CNHFE,CNWHI
CNWHI,CNAQG
CNTOL,CNHFE
CNHFE,CNWHI
CNWHI,CNAQG
CNTOL,CNHFE
CNHFE,CNWHI
CNWHI,CNAQG
CNTOL,CNHFE
CNHFE,CNWHI
CNWHI,CNAQG
ITLIV,ITGOA
ITGOA,FRFOS
FRFOS,ESSAG
ESSAG,ESALG
ESALG,MAPTM
MAPTM,ESVGO
ITLIV,ITGOA
ITGOA,FRFOS
FRFOS,ESSAG
ESSAG,ESALG
ESALG,MAPTM
MAPTM,ESVGO
CNNBG,CNSHK
CNSHK,MYTPP
MYTPP,MUPLU
CNNBG,CNSHK
CNSHK,MYTPP
MYTPP,MUPLU
ZADUR,MUPLU
MUPLU,MYTPP
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
SGSIN,MYPKG
MYPEN,MYPKG
MYPKG,MYKCH
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,MYBTU
MYTWU,MYSDK
MYSDK,MYBTU
MYPGU,MYPKG
MYPKG,SGSIN
SGSIN,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYBKI
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
MYPKG,MYMYY
CNZHE,CNTZO
CNTZO,CNCZX
CNCZX,CNJIA
CNJIA,CNCGU
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
CNFUG,CNQZJ
THLCH,SGSIN
SGSIN,MYPKG
MYPKG,INNSA
INNSA,INPAV
INPAV,PKKHI
LKCMB,MYPKG
MYPKG,SGSIN
SGSIN,THLCH
SGSIN,MYTPP
MYTPP,REPDG
MZMPM,MZBEW
SGSIN,MYTPP
DEBRV,SEHEL
SEHEL,DKAAR
DKAAR,ISREY
DEBRV,SEHEL
SEHEL,DKAAR
DKAAR,ISREY
DEBRV,SEHEL
SEHEL,DKAAR
DKAAR,ISREY
DEBRV,SEHEL
SEHEL,DKAAR
DKAAR,ISREY
DEBRV,SEHEL
SEHEL,DKAAR
DKAAR,ISREY
CNYIC,CNJGZ
CNJGZ,CNWUH
ESVLC,ESBCN
ESBCN,ITSPE
ITSPE,ITGOA
ITGOA,ITSAL
ESBCN,ESVLC
ESBCN,ESVLC
ESBCN,ESVLC
ESBCN,ESVLC
ESBCN,ESVLC
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
CNTXG,CNRZH
CNRZH,CNLYG
TWTXG,TWKHH
TWKHH,TWKEL
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPMOJ,JPTKY
JPTKY,JPHKT
JPMOJ,JPTKY
JPTKY,JPHKT
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPMOJ,JPTKY
JPTKY,JPHKT
JPHKT,JPTKY
JPTKY,JPMOJ
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
JPSMZ,JPYOK
JPYOK,JPTYO
JPTYO,JPNGO
GFDDC,BRVCO
BRVCO,BRFOR
ESVGO,GBLGP
GBLGP,FRLEH
FRLEH,ANPHI
ANPHI,TTPOS
GFDDC,BRVCO
BRVCO,BRFOR
ESVGO,GBLGP
GBLGP,FRLEH
FRLEH,ANPHI
ANPHI,TTPOS
INMUN,PKKHI
PKKHI,LKCMB
LKCMB,MYPKG
MYPKG,SGSIN
THLCH,SGSIN
SGSIN,MYPKG
MYPKG,LKCMB
PKKHI,INMUN
INMUN,LKCMB
LKCMB,MYPKG
MYPKG,SGSIN
PKKHI,LKCMB
LKCMB,MYPKG
THLCH,SGSIN
SGSIN,MYPKG
MYPKG,LKCMB
PKKHI,INMUN
INMUN,LKCMB
LKCMB,MYPKG
MYPKG,SGSIN
INNSA,INMUN
INMUN,MYPKG
MYPKG,SGSIN
CNTXG,CNTAO
CNTAO,TWKHH
TWKHH,SGSIN
SGSIN,MYPKG
INNSA,INMUN
INMUN,MYPKG
MYPKG,SGSIN
AEJEA,AEAJM
AEJEA,AEAJM
AEJEA,AEAJM
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
AEJEA,AEAJM
AEAJM,AERKT
AEJEA,AEAJM
PTLEI,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
CLIQQ,PEILQ
CLIQQ,PEILQ
CLIQQ,PEILQ
CLIQQ,PEILQ
CLIQQ,PEILQ
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PTLEI,PTLIS
PTLIS,ESVGO
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PABLB,ECGYE
ECGYE,PEPAI
PECLL,PEPAI
PEPAI,ECGYE
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
COCTG,PAMIT
PAMIT,CRMOB
GTSTC,HNPCR
THLCH,VNVUT
USLAX,USOAK
VNHPH,MYPKG
MYPKG,SGSIN
SGSIN,LKCMB
GRPIR,CYLMS
CYLMS,LBBEY
LBBEY,TRMER
TRMER,MTMLA
LYMRA,MTMLA
GRSKG,GRPIR
GRPIR,CYLMS
CYLMS,LBBEY
LBBEY,TRMER
TRMER,MTMLA
LYMRA,MTMLA
GRSKG,GRPIR
GRPIR,CYLMS
CYLMS,LBBEY
LBBEY,TRMER
TRMER,MTMLA
MZBEW,MZMNC
MZBEW,MZMNC
MZBEW,MZMNC
EGPSD,EGPSE
EGPSE,EGALY
EGALY,EGEDK
EGEDK,EGALY
EGPSD,EGALY
EGALY,EGEDK
EGEDK,EGALY
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
ITSPE,ITLIV
ITLIV,ITNAP
ITNAP,ITSAL
ITSAL,MTMLA
MTMLA,TRGEM
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
BEANR,IEDUB
LTKLJ,SEGVX
GBLGP,GBSSH
GBSSH,GBTEE
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRDKK,FRMTX
FRBAS,FRMTX
GBTIL,FRDKK
GBTIL,FRDKK
SEHEL,GBTIL
PTSET,PTLEI
PTLEI,PTSET
PTLEI,PTSET
PTLEI,PTSET
PTLEI,PTSET
FIHEL,FIKTK
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
TRGEM,TRALI
FRFOS,ESBCN
ESBCN,ESVLC
GRPIR,TRAVC
TRAVC,TRIZT
TRIZT,TRGEM
SDPZU,ERMSW
SDPZU,ERMSW
SDPZU,ERMSW
SDPZU,ERMSW
SDPZU,ERMSW
SDPZU,ERMSW
SDPZU,ERMSW
MAPTM,MACAS
MACAS,MAAGA
GBTIL,DEHAM
DEHAM,BEANR
BEANR,FRLEH
FRLEH,ESVGO
MAPTM,MACAS
MACAS,MAAGA
GBTIL,DEHAM
DEHAM,BEANR
BEANR,FRLEH
FRLEH,ESVGO
MAPTM,MACAS
MACAS,MAAGA
GBTIL,DEHAM
DEHAM,BEANR
GBTIL,DEHAM
DEHAM,BEANR
BEANR,FRLEH
FRLEH,ESVGO
BEANR,DEBRV
BEANR,DEBRV
BEANR,DEBRV
BEANR,DEHAM
DEHAM,SGSIN
SGSIN,CNTXG
CNTXG,CNNBG
CNNBG,SGSIN
SGSIN,BRRIO
BRRIO,BRSSZ
BRNVT,UYMVD
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
CNTXG,CNNBG
CNNBG,TWTPE
CNTXG,CNTAO
CNTAO,CNNBG
USLAX,USOAK
CNTXG,CNTAO
CNTAO,CNNBG
CNTXG,CNNBG
CNNBG,TWTPE
TWTPE,SGSIN
CNTAO,CNNBG
CNNBG,PAONX
USSAV,USCHS
USCHS,USBOS
USBOS,USNYC
USNYC,PAONX
CNNBG,CNXMN
CNXMN,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
CNXMN,CNTAO
CNNBG,SGSIN
CNNBG,CNXMN
CNXMN,CNSHK
CNSHK,CNNSA
CNNSA,SGSIN
ESVLC,GRPIR
GRPIR,TRIZT
TRIZT,TRAVC
TRAVC,GRPIR
CNTXG,CNNBG
CNNBG,TWTPE
TWTPE,SGSIN
SGSIN,LKCMB
MYPKG,VNVUT
VNVUT,VNHPH
VNHPH,TWKHH
CNTXG,CNNBG
CNNBG,TWTPE
TWTPE,SGSIN
SGSIN,LKCMB
GBFXT,BEANR
TWKHH,CNNBG
USTIW,CAVAN
CAVAN,JPTYO
JPTYO,JPOSA
TWKHH,CNNBG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBLIV,GBGRK
BEANR,NOOSL
NOOSL,SEHEL
BEANR,NOOSL
NOOSL,SEHEL
NOOSL,SEHEL
BEANR,NOOSL
NOOSL,SEHEL
PLGDY,NOOSL
PLGDY,NOOSL
PLGDY,NOOSL
PLGDY,NOOSL
PLGDY,NOOSL
PLGDY,NOOSL
PLGDY,NOOSL
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
GBTIL,GBGRG
INVTZ,MYPKG
MYPKG,SGSIN
CNTAO,CNSHK
CNSHK,SGSIN
SGSIN,MYPKG
INMAA,INVTZ
INVTZ,MYPKG
MYPKG,SGSIN
CNTAO,CNSHK
CNSHK,SGSIN
SGSIN,MYPKG
INMAA,INVTZ
INVTZ,MYPKG
MYPKG,SGSIN
MTMLA,ITTPS
TRALI,TRGEM
TRGEM,TRIZT
TRIZT,TRAVC
TRAVC,MTMLA
ITGOA,FRMRS
FRMRS,ITSPE
ITSPE,ITLIV
ITLIV,ITNAP
ITNAP,ITSAL
ITSAL,MTMLA
ITGOA,FRMRS
FRMRS,ITSPE
ITSPE,ITLIV
ITLIV,ITNAP
ITNAP,ITSAL
ITSAL,MTMLA
TRALI,TRGEM
TRGEM,TRIZT
TRIZT,TRAVC
TRAVC,MTMLA
EGALY,EGPSD
EGPSD,MTMLA
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
MXPGO,MXVER
MXVER,MXATM
JMKIN,PRSJU
PRSJU,DOCAU
DOCAU,JMKIN
USNYC,USORF
USORF,USSAV
USSAV,USCHS
MYPKG,SGSIN
SGSIN,THLCH
THLCH,VNVUT
CNTAO,CNSHK
CNSHK,SGSIN
SGSIN,MYPKG
INMAA,INVTZ
INVTZ,MYPKG
MYPKG,SGSIN
CNTAO,CNSHK
CNSHK,SGSIN
SGSIN,MYPKG
INMAA,INVTZ
INVTZ,MYPKG
SGSIN,MYPKG
INNSA,INMUN
INMUN,MYPKG
MYPKG,SGSIN
CNTXG,CNTAO
CNTAO,TWKHH
TWKHH,SGSIN
SGSIN,MYPKG
INNSA,INMUN
INMUN,MYPKG
MYPKG,SGSIN
CNTXG,CNTAO
CNTAO,TWKHH
TWKHH,SGSIN
SGSIN,MYPKG
AUSYD,AUBNE
MYTPP,SGSIN
SGSIN,AUBNE
AUSYD,AUBNE
MYTPP,SGSIN
SGSIN,AUBNE
AUSYD,AUBNE
LKCMB,SGSIN
SGSIN,TWKHH
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,TWTPE
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
TWKHH,CNTAO
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
CNNBG,SGSIN
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
GBFXT,DEHAM
DEHAM,LKCMB
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
LKCMB,SGSIN
TWKHH,CNTAO
CNTAO,CNNBG
CNNBG,SGSIN
GBFXT,DEHAM
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
JPUKB,IDSUB
TWKHH,TWTPE
JPTYO,JPYOK
JPYOK,JPSMZ
JPSMZ,JPNGO
JPNGO,JPUKB
